685313,Senior Systems Engineer,,LT-BIGDATA,BVI35PQJ4SD,HDP Certified Administrator (HDPCA) Exam,Technical,External,Specific,N,22-Sep-16,Offshore,Attended,65,Qualified,Exit Case,Role Based,13179,Basic
685413,Senior Systems Engineer,DNADE1,LT-NOSQL,JBC27JLT7WQ,Certified Big Data - NoSQL MongoDB Developer,Domain,Internal,Core,N,18-Mar-16,Offshore,Attended,70,Qualified,,Role Based,13179,Basic
685442,Senior Systems Engineer,DXEMP,LT-BIGDATA,BVI35PQJ4SD,HDP Certified Administrator (HDPCA) Exam,Technical,External,Specific,N,28-Mar-17,Offshore,Attended,70,Qualified,,Role Based,13179,Basic
685442,Senior Systems Engineer,DXEMP,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,29-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
685498,Senior Systems Engineer,DXEMP,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,31-Mar-17,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
685549,Senior Systems Engineer,CISDCT,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,28-Oct-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
685761,Senior Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,16-Sep-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
685761,Senior Systems Engineer,,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,19-Aug-16,Offshore,Attended,65,Qualified,Exit Case,Role Based,13179,Basic
685761,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,21-Sep-16,Offshore,Attended,68,Qualified,Exit Case,Role Based,13179,Basic
685953,Senior Systems Engineer,LS-ADM,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,22-Sep-17,Offshore,Attended,40,Not Qualified,,Role Based,13179,Basic
686807,Technology Analyst,,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,30-May-16,Offshore,Attended,68,Qualified,Exit Case,Role Based,13179,Basic
687181,Senior Systems Engineer,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,30-Jun-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
687181,Senior Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,31-Mar-17,Offshore,Attended,48,Not Qualified,Exit Case,Role Based,13179,Basic
687349,Technology Analyst,DNADE1,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,17-Mar-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
687372,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Aug-16,Offshore,Attended,55,Not Qualified,Exit Case,Need Based,13179,Basic
687405,Senior Systems Engineer,FSADM1,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,12-Dec-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
687482,Senior Systems Engineer,ENGNE,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,1-Aug-16,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
687807,Technology Analyst,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,28-Jun-16,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
688012,Technology Analyst,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,27-Jan-16,Offshore,Attended,33,Not Qualified,Exit Case,Need Based,13179,Basic
688224,Technology Analyst,DNADE1,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,11-May-17,Offshore,Attended,50,Not Qualified,,On Demand,13179,Basic
688224,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Jun-17,Offshore,Attended,63,Qualified,,On Demand,13179,Basic
688224,Technology Analyst,DNADE1,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,29-May-17,Offshore,Absent,0,Not Qualified,,On Demand,13179,Basic
688542,Senior Systems Engineer,DNADE1,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,16-Aug-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
688542,Senior Systems Engineer,DNADE1,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,31-Aug-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
688636,Senior Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,31-Mar-17,Offshore,Attended,83,Qualified,Exit Case,Role Based,13179,Basic
688689,Systems Engineer,,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,30-Mar-16,Offshore,Attended,85,Qualified,Exit Case,Role Based,13179,Basic
688691,Senior Systems Engineer,ECSADME,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Mar-16,Offshore,Attended,65,Qualified,,Role Based,13179,Basic
688707,Senior Systems Engineer,ECSADMC,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,15-Jun-16,Offshore,Attended,50,Not Qualified,,Need Based,13179,Basic
688707,Senior Systems Engineer,ECSADMC,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,25-Jul-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
688707,Senior Systems Engineer,ECSADMC,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,27-Sep-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
688920,Senior Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,11-Feb-16,Offshore,Attended,73,Qualified,Exit Case,Role Based,13179,Basic
688962,Senior Systems Engineer,,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,23-Mar-16,Offshore,Attended,55,Not Qualified,Exit Case,Role Based,13179,Basic
688977,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Mar-16,Offshore,Attended,60,Qualified,Exit Case,Role Based,13179,Basic
689017,Technology Analyst,DNADE2,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,4-Aug-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
689048,Senior Systems Engineer,DNADE1,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,23-Mar-16,Offshore,Attended,58,Not Qualified,,Need Based,13179,Basic
689379,Senior Systems Engineer,DNADE1,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,22-Feb-16,Offshore,Attended,45,Not Qualified,,Role Based,13179,Basic
689426,Senior Systems Engineer,DNADC2,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,19-Apr-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
689426,Senior Systems Engineer,DNADC2,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,19-Feb-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
689426,Senior Systems Engineer,DNADC2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,27-Jan-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
689561,Senior Systems Engineer,DNADE1,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,1-Aug-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
689561,Senior Systems Engineer,DNADE1,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,10-Jun-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
689561,Senior Systems Engineer,DNADE1,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,22-Jun-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
689561,Senior Systems Engineer,DNADE1,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,27-Jun-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
689561,Senior Systems Engineer,DNADE1,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,31-Aug-16,Offshore,Attended,68,Qualified,,Role Based,13179,Basic
689629,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Sep-17,Offshore,Attended,83,Qualified,,Role Based,13179,Basic
689688,Senior Systems Engineer,FSADM3,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,25-Aug-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
689688,Senior Systems Engineer,FSADM3,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,29-Jun-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
689688,Senior Systems Engineer,FSADM3,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,30-Mar-16,Offshore,Attended,48,Not Qualified,,Role Based,13179,Basic
689688,Senior Systems Engineer,FSADM3,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,30-May-16,Offshore,Attended,48,Not Qualified,,Role Based,13179,Basic
689890,Senior Systems Engineer,ECAS,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,31-Mar-17,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
690377,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Jan-17,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
690379,Technology Analyst,INDD,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,28-Jul-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
690392,Senior Systems Engineer,DNADE2,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,30-Mar-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
690612,Senior Systems Engineer,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,19-May-17,Offshore,Attended,33,Not Qualified,Exit Case,Role Based,13179,Basic
690631,Senior Systems Engineer,DNADE2,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,19-May-17,Offshore,Attended,15,Not Qualified,,Role Based,13179,Basic
690680,Senior Systems Engineer,DNADC1,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,16-Feb-16,Offshore,Attended,50,Not Qualified,,Need Based,13179,Basic
690680,Senior Systems Engineer,DNADC1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Jun-16,Offshore,Attended,53,Not Qualified,,Need Based,13179,Basic
690750,Senior Systems Engineer,DNADE1,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,31-Mar-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
690772,Senior Systems Engineer,DNADE1,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,15-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
690772,Senior Systems Engineer,DNADE1,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,21-Dec-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
690772,Senior Systems Engineer,DNADE1,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,5-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
690815,Test Engineer,IVS-SS,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,25-Sep-17,Offshore,Absent,0,Not Qualified,,On Demand,13179,Basic
690826,Senior Systems Engineer,DNADC2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,11-May-17,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
690860,Test Engineer,IVS-ECS,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,29-Jun-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
691188,Technology Analyst,,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,13-Oct-16,Offshore,Attended,55,Not Qualified,Exit Case,Role Based,13179,Basic
692630,Senior Systems Engineer,DNADE2,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,15-Nov-16,Offshore,Attended,50,Not Qualified,,Role Based,13179,Basic
692630,Senior Systems Engineer,DNADE2,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,27-Oct-16,Offshore,Attended,38,Not Qualified,,Role Based,13179,Basic
692898,Technology Analyst,INDD,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,5-Feb-16,Offshore,Attended,75,Qualified,,Role Based,13179,Basic
692955,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-May-17,Offshore,Attended,35,Not Qualified,,Need Based,13179,Basic
693184,Senior Systems Engineer,,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,23-Jun-17,Offshore,Attended,53,Not Qualified,Exit Case,Role Based,13179,Basic
693381,Senior Systems Engineer,FSADM1,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,22-Sep-17,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
693394,Systems Engineer,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,11-Mar-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
693394,Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,22-Mar-16,Offshore,Attended,78,Qualified,Exit Case,Role Based,13179,Basic
693424,Senior Systems Engineer,DNADE2,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,15-Sep-16,Offshore,Attended,78,Qualified,,Role Based,13179,Basic
693424,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,31-Aug-16,Offshore,Attended,53,Not Qualified,,Role Based,13179,Basic
693508,Senior Systems Engineer,DNADE1,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,29-Jan-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
693533,Senior Systems Engineer,,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,20-Jul-17,Offshore,Attended,65,Qualified,Exit Case,Role Based,13179,Basic
693533,Senior Systems Engineer,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,21-Mar-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
693533,Senior Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,18-Feb-16,Offshore,Attended,55,Not Qualified,Exit Case,Role Based,13179,Basic
693900,Senior Associate Consultant,,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,15-Mar-16,Offshore,Attended,80,Qualified,Exit Case,On Demand,13179,Basic
693999,Technology Analyst,ENGSP,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,17-May-17,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
693999,Technology Analyst,ENGSP,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,23-Nov-16,Offshore,Attended,58,Not Qualified,,Role Based,13179,Basic
694018,Technology Analyst,IOTCORE,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,22-Sep-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
694050,Senior Systems Engineer,EAISIBM,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,13-Sep-17,Offshore,Attended,58,Not Qualified,,Role Based,13179,Basic
694090,Senior Systems Engineer,HTADM,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,13-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
694090,Senior Systems Engineer,HTADM,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,2-Feb-17,Offshore,Attended,53,Not Qualified,,Role Based,13179,Basic
694090,Senior Systems Engineer,HTADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,21-Dec-16,Offshore,Attended,45,Not Qualified,,Role Based,13179,Basic
694107,Senior Systems Engineer,ORCALL,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,12-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
694107,Senior Systems Engineer,ORCALL,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,15-Nov-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
694107,Senior Systems Engineer,ORCALL,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,23-Dec-16,Offshore,Attended,35,Not Qualified,,Role Based,13179,Basic
694152,Technology Analyst,DNADE1,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,18-Feb-16,Offshore,Attended,93,Qualified,,Role Based,13179,Basic
694201,Senior Systems Engineer,FSADM1,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,22-Nov-17,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
694278,Senior Systems Engineer,FSADM1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,24-Nov-17,Offshore,Attended,78,Qualified,,Role Based,13179,Basic
695017,Technology Analyst,,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,20-Oct-16,Offshore,Attended,68,Qualified,Exit Case,Role Based,13179,Basic
695142,Senior Systems Engineer,MFGADM,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,17-May-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
695142,Senior Systems Engineer,MFGADM,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,30-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
695428,Senior Systems Engineer,IVS-SS,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,13-Dec-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
695428,Senior Systems Engineer,IVS-SS,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,27-Dec-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
695428,Senior Systems Engineer,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,5-Dec-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
695485,Technology Lead,DXEMP,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,19-May-17,Offshore,Attended,35,Not Qualified,,Role Based,13179,Basic
695485,Technology Lead,DXEMP,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,20-Jun-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
695485,Technology Lead,DXEMP,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,9-Jun-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
696789,Test Engineer,IVS-SS,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,21-Sep-17,Offshore,Attended,75,Qualified,,On Demand,13179,Basic
696800,Senior Systems Engineer,ECSADME,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,9-Feb-16,Offshore,Attended,40,Not Qualified,,Need Based,13179,Basic
696804,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,10-May-16,Offshore,Attended,53,Not Qualified,Exit Case,Role Based,13179,Basic
696804,Senior Systems Engineer,,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,21-Jul-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
696804,Senior Systems Engineer,,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,22-Jan-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
696804,Senior Systems Engineer,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,25-May-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
696804,Senior Systems Engineer,,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,29-Apr-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
696804,Senior Systems Engineer,,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,30-Mar-17,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
696804,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,4-May-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
696826,Senior Systems Engineer,,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,12-Sep-16,Offshore,Attended,60,Qualified,Exit Case,Role Based,13179,Basic
696892,Senior Systems Engineer,FSADM3,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,13-Jul-17,Offshore,Attended,48,Not Qualified,,On Demand,13179,Basic
696892,Senior Systems Engineer,FSADM3,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,17-Feb-17,Offshore,Absent,0,Not Qualified,,On Demand,13179,Basic
696892,Senior Systems Engineer,FSADM3,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,21-Jul-16,Offshore,Attended,53,Not Qualified,,On Demand,13179,Basic
696892,Senior Systems Engineer,FSADM3,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,23-Feb-17,Offshore,Attended,53,Not Qualified,,On Demand,13179,Basic
696892,Senior Systems Engineer,FSADM3,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Aug-16,Offshore,Attended,50,Not Qualified,,On Demand,13179,Basic
696892,Senior Systems Engineer,FSADM3,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,30-Dec-16,Offshore,Attended,55,Not Qualified,,On Demand,13179,Basic
696897,Senior Systems Engineer,,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,23-May-16,Offshore,Absent,0,Not Qualified,Exit Case,On Demand,13179,Basic
696897,Senior Systems Engineer,,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,28-Mar-16,Offshore,Attended,63,Qualified,Exit Case,On Demand,13179,Basic
696998,Senior Systems Engineer,DNADE2,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,10-Jan-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
696998,Senior Systems Engineer,DNADE2,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,13-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
696998,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,16-May-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
696998,Senior Systems Engineer,DNADE2,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,21-Dec-16,Offshore,Attended,48,Not Qualified,,Role Based,13179,Basic
696998,Senior Systems Engineer,DNADE2,LT-COURSERA,OMK74CMK9NF,Coursera Introduction to Big Data,Technical,External,Specific,N,23-Oct-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
696998,Senior Systems Engineer,DNADE2,LT-NOSQL,VWQ25MUV8SV,Certified MarkLogic 7 Developer,Technical,External,Specific,N,27-Oct-17,Offshore,Attended,43,Not Qualified,,Role Based,13179,Basic
697310,Senior Systems Engineer,DNACTO,LT-SPLUNK,SHD87WCU5EK,Splunk Certified Power User,Domain,External,Specific,N,31-Mar-16,Offshore,Attended,60,Qualified,,On Demand,13179,Basic
697316,Senior Systems Engineer,DNADE2,LT-BIGDATA,ZKY27LNM7NP,HDP Certified Developer (HDPCD) Exam,Technical,External,Specific,N,21-Feb-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
697322,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,1-Mar-16,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
697322,Senior Systems Engineer,,LT-COURSERA,FOD88BMP3XE,Coursera Hadoop Platform and Application Framework,Process,External,Specific,N,8-Feb-16,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
